"","family","_date","sales"
"3276","SEAFOOD",2015-09-15,16.293999
"3277","SEAFOOD",2017-03-14,99.020004
"3278","SEAFOOD",2017-07-01,78.927
"3279","SEAFOOD",2016-10-07,70.792
"3280","SEAFOOD",2015-10-14,61.425
"3281","SEAFOOD",2017-04-27,88.372
"3282","SEAFOOD",2016-01-11,70.997
"3283","SEAFOOD",2016-03-02,29.427
"3284","SEAFOOD",2016-01-01,30.616
"3285","SEAFOOD",2015-11-14,57.766
"3286","SEAFOOD",2016-05-10,67.6
"3287","SEAFOOD",2016-04-05,97.79
"3288","SEAFOOD",2015-11-08,15.781
"3289","SEAFOOD",2016-03-11,30.444
"3290","SEAFOOD",2016-06-28,95.135
"3291","SEAFOOD",2015-10-16,16.419
"3292","SEAFOOD",2017-06-24,68.327
"3293","SEAFOOD",2017-01-30,24
"3294","SEAFOOD",2016-11-12,59.071
"3295","SEAFOOD",2017-07-06,55.554
"3296","SEAFOOD",2016-10-24,71.767
"3297","SEAFOOD",2016-03-10,42.559002
"3298","SEAFOOD",2017-01-02,15.15
"3299","SEAFOOD",2016-12-04,7
"3300","SEAFOOD",2016-11-24,38.077
"3301","SEAFOOD",2016-08-09,21.035
"3302","SEAFOOD",2017-05-04,92.032
"3303","SEAFOOD",2015-11-11,10.713
"3304","SEAFOOD",2017-01-18,36.849
"3305","SEAFOOD",2015-12-21,45.010002
"3306","SEAFOOD",2017-04-30,48.787
"3307","SEAFOOD",2015-09-30,86.703
"3308","SEAFOOD",2017-07-11,54.327
"3309","SEAFOOD",2017-03-08,32.707
"3310","SEAFOOD",2017-03-12,30.856
"3311","SEAFOOD",2016-08-21,37.588
"3312","SEAFOOD",2016-12-02,9
"3313","SEAFOOD",2017-02-09,74.729996
"3314","SEAFOOD",2017-05-11,81.446
"3315","SEAFOOD",2016-03-26,22.625
"3316","SEAFOOD",2017-02-26,39.466
"3317","SEAFOOD",2015-11-26,36.702
"3318","SEAFOOD",2016-06-19,51.298
"3319","SEAFOOD",2016-05-08,17.385
"3320","SEAFOOD",2015-10-04,111.805
"3321","SEAFOOD",2016-09-26,34.071
"3322","SEAFOOD",2017-07-21,37.509
"3323","SEAFOOD",2016-01-21,1
"3324","SEAFOOD",2016-06-09,40.848
"3325","SEAFOOD",2017-05-28,43.562
"3326","SEAFOOD",2017-06-04,39.765
"3327","SEAFOOD",2016-11-05,62.434
"3328","SEAFOOD",2017-03-06,17.297
"3329","SEAFOOD",2016-10-10,5.044
"3330","SEAFOOD",2016-11-12,30.813
"3331","SEAFOOD",2016-11-01,40.327
"3332","SEAFOOD",2016-01-12,15.739
"3333","SEAFOOD",2016-12-10,14.105
"3334","SEAFOOD",2017-08-05,1
"3335","SEAFOOD",2016-09-19,34.285
"3336","SEAFOOD",2017-06-28,27.918
"3337","SEAFOOD",2016-01-13,26.539
"3338","SEAFOOD",2017-07-11,10.833
"3339","SEAFOOD",2016-03-02,22.076
"3340","SEAFOOD",2016-07-09,69.286
"3341","SEAFOOD",2016-04-22,34.689
"3342","SEAFOOD",2016-10-17,36.243
"3343","SEAFOOD",2016-07-24,57.299
"3344","SEAFOOD",2016-05-16,38.859
"3345","SEAFOOD",2016-04-27,11.791
"3346","SEAFOOD",2016-12-27,52.314
"3347","SEAFOOD",2015-11-06,146.116
"3348","SEAFOOD",2016-01-01,34.769
"3349","SEAFOOD",2016-04-28,33.647
"3350","SEAFOOD",2016-06-08,7.821
"3351","SEAFOOD",2016-06-04,6
"3352","SEAFOOD",2015-12-20,18.671
"3353","SEAFOOD",2016-10-14,51.547
"3354","SEAFOOD",2016-05-21,61.857002
"3355","SEAFOOD",2016-03-30,25.43
"3356","SEAFOOD",2017-07-17,21.601
"3357","SEAFOOD",2016-10-27,3
"3358","SEAFOOD",2016-09-19,24.89
"3359","SEAFOOD",2017-07-13,113.59
"3360","SEAFOOD",2016-06-26,82.44
"3361","SEAFOOD",2016-04-02,21.848
"3362","SEAFOOD",2017-04-28,41.951
"3363","SEAFOOD",2017-08-12,20
"3364","SEAFOOD",2017-07-02,8.898
"3365","SEAFOOD",2016-02-13,9
"3366","SEAFOOD",2016-05-19,71.395
"3367","SEAFOOD",2016-07-23,17.679
"3368","SEAFOOD",2015-09-26,9.043
"3369","SEAFOOD",2016-10-02,28.234
"3370","SEAFOOD",2016-04-01,39.194
"3371","SEAFOOD",2016-09-25,27.91
"3372","SEAFOOD",2016-12-29,27.999
"3373","SEAFOOD",2016-04-14,125.981
"3374","SEAFOOD",2016-08-13,42.577
"3375","SEAFOOD",2016-03-05,1
"3376","SEAFOOD",2017-04-23,49.946
"3377","SEAFOOD",2017-06-06,18.105
"3378","SEAFOOD",2015-10-16,52.627
"3379","SEAFOOD",2016-03-11,26.934
"3380","SEAFOOD",2017-03-15,40.401
"3381","SEAFOOD",2015-11-17,36.949
"3382","SEAFOOD",2016-07-18,12.698999
"3383","SEAFOOD",2015-12-07,37.023
"3384","SEAFOOD",2017-05-06,4
"3385","SEAFOOD",2017-06-13,89.314
"3386","SEAFOOD",2016-03-07,74.466
"3387","SEAFOOD",2017-04-24,24.119999
"3388","SEAFOOD",2016-11-01,15.048
"3389","SEAFOOD",2015-10-29,15.437
"3390","SEAFOOD",2016-12-17,17.772999
"3391","SEAFOOD",2017-02-17,12.395
"3392","SEAFOOD",2017-06-25,47.298
"3393","SEAFOOD",2016-09-02,59.622
"3394","SEAFOOD",2016-09-14,31.769001
"3395","SEAFOOD",2016-09-23,49.479
"3396","SEAFOOD",2016-04-10,35.414
"3397","SEAFOOD",2016-08-06,51.168
"3398","SEAFOOD",2015-10-01,24.928
"3399","SEAFOOD",2017-06-12,21.864
"3400","SEAFOOD",2016-01-15,2
"3401","SEAFOOD",2016-06-16,71.294
"3402","SEAFOOD",2016-11-16,52.333
"3403","SEAFOOD",2015-10-05,13.943
"3404","SEAFOOD",2016-08-22,33.964
"3405","SEAFOOD",2016-07-10,25.985
"3406","SEAFOOD",2015-11-23,58.854
"3407","SEAFOOD",2016-02-26,68.026
"3408","SEAFOOD",2015-12-29,0
"3409","SEAFOOD",2015-09-18,6
"3410","SEAFOOD",2017-03-17,55.884
"3411","SEAFOOD",2017-04-30,12.938
"3412","SEAFOOD",2016-10-21,3
"3413","SEAFOOD",2016-01-17,6
"3414","SEAFOOD",2016-02-05,9
"3415","SEAFOOD",2016-07-04,34.445
"3416","SEAFOOD",2016-06-04,67.132
"3417","SEAFOOD",2016-08-24,52.86
"3418","SEAFOOD",2016-11-01,58.067
"3419","SEAFOOD",2017-07-02,24.831001
"3420","SEAFOOD",2016-07-21,41.953
"3421","SEAFOOD",2016-06-12,73.498
"3422","SEAFOOD",2017-06-17,44.359
"3423","SEAFOOD",2015-10-04,42.138
"3424","SEAFOOD",2016-04-11,0
"3425","SEAFOOD",2016-05-27,15.218
"3426","SEAFOOD",2017-02-25,26.947
"3427","SEAFOOD",2016-04-21,11.562
"3428","SEAFOOD",2017-04-10,26.871
"3429","SEAFOOD",2016-05-07,33.288002
"3430","SEAFOOD",2017-04-21,5
"3431","SEAFOOD",2016-04-15,124.882996
"3432","SEAFOOD",2017-07-31,94.229004
"3433","SEAFOOD",2016-05-07,35.225
"3434","SEAFOOD",2016-07-05,29.825
"3435","SEAFOOD",2016-11-25,43.693
"3436","SEAFOOD",2016-03-25,85.411
"3437","SEAFOOD",2017-05-18,50.816
"3438","SEAFOOD",2015-09-28,29.661
"3439","SEAFOOD",2016-09-21,21.611
"3440","SEAFOOD",2016-12-28,9
"3441","SEAFOOD",2016-01-08,30.355
"3442","SEAFOOD",2017-01-06,45.554
"3443","SEAFOOD",2016-03-03,114.090996
"3444","SEAFOOD",2015-09-21,26.208
"3445","SEAFOOD",2016-09-15,68.059
"3446","SEAFOOD",2016-04-26,32.976
"3447","SEAFOOD",2015-11-13,11.028
"3448","SEAFOOD",2015-11-24,73.869995
"3449","SEAFOOD",2016-03-10,43.336998
"3450","SEAFOOD",2016-10-28,96.125
"3451","SEAFOOD",2016-05-31,30.380001
"3452","SEAFOOD",2016-10-18,115.71
"3453","SEAFOOD",2017-03-24,4
"3454","SEAFOOD",2015-12-04,42.648
"3455","SEAFOOD",2015-12-19,1
"3456","SEAFOOD",2015-11-30,37.725998
"3457","SEAFOOD",2016-03-05,53.599
"3458","SEAFOOD",2016-11-18,35.134
"3459","SEAFOOD",2016-09-22,44.574
"3460","SEAFOOD",2016-06-09,15.413
"3461","SEAFOOD",2017-05-02,69.785995
"3462","SEAFOOD",2016-08-28,29.539
"3463","SEAFOOD",2017-02-24,35.586998
"3464","SEAFOOD",2017-06-24,122.726
"3465","SEAFOOD",2017-01-25,0
"3466","SEAFOOD",2016-05-08,48.245
"3467","SEAFOOD",2016-04-17,41.091
"3468","SEAFOOD",2015-10-09,30.671999
"3469","SEAFOOD",2016-01-17,47.600998
"3470","SEAFOOD",2017-03-07,34.403
"3471","SEAFOOD",2016-09-24,50.374
"3472","SEAFOOD",2017-03-11,76.331
"3473","SEAFOOD",2015-10-04,12.525
"3474","SEAFOOD",2017-03-30,50.317
"3475","SEAFOOD",2017-05-11,36.742
"3476","SEAFOOD",2017-07-30,12
"3477","SEAFOOD",2017-05-21,56.5
"3478","SEAFOOD",2016-02-12,52.992
"3479","SEAFOOD",2016-07-13,30.169
"3480","SEAFOOD",2016-08-12,31.021
"3481","SEAFOOD",2016-07-01,61.001
"3482","SEAFOOD",2016-11-19,36.195
"3483","SEAFOOD",2016-10-23,80.084
"3484","SEAFOOD",2017-07-13,20.819
"3485","SEAFOOD",2016-05-08,62.981
"3486","SEAFOOD",2016-04-13,73.591995
"3487","SEAFOOD",2015-12-28,30.182999
"3488","SEAFOOD",2016-05-05,158.207
"3489","SEAFOOD",2016-09-07,37.794
"3490","SEAFOOD",2016-01-01,24.146
"3491","SEAFOOD",2017-08-02,0
"3492","SEAFOOD",2016-02-19,34.023
"3493","SEAFOOD",2017-04-18,14.977
"3494","SEAFOOD",2017-06-12,23.079
"3495","SEAFOOD",2016-11-14,4
"3496","SEAFOOD",2016-03-17,41.482
"3497","SEAFOOD",2016-10-15,1
"3498","SEAFOOD",2016-11-20,34.134
"3499","SEAFOOD",2015-12-17,38.146
"3500","SEAFOOD",2016-03-22,54.654
"3501","SEAFOOD",2016-03-30,7
"3502","SEAFOOD",2017-01-03,10
"3503","SEAFOOD",2016-09-30,7
"3504","SEAFOOD",2016-09-20,16.114
"3505","SEAFOOD",2016-08-17,74.989
"3506","SEAFOOD",2016-06-24,21.897
"3507","SEAFOOD",2017-07-19,63.923
"3508","SEAFOOD",2017-06-27,8.094
"3509","SEAFOOD",2017-06-20,7.6029997
"3510","SEAFOOD",2017-02-02,141.395
"3511","SEAFOOD",2015-09-20,30.195
"3512","SEAFOOD",2016-02-25,9.274
"3513","SEAFOOD",2016-05-24,9
"3514","SEAFOOD",2017-01-15,23
"3515","SEAFOOD",2017-07-27,14.1779995
"3516","SEAFOOD",2016-05-26,48.152
"3517","SEAFOOD",2016-08-05,56.889
"3518","SEAFOOD",2016-07-06,25.042
"3519","SEAFOOD",2015-11-11,22.822
"3520","SEAFOOD",2016-09-27,36.781
"3521","SEAFOOD",2017-02-09,78.648
"3522","SEAFOOD",2017-05-03,13.986
"3523","SEAFOOD",2015-12-14,23.943
"3524","SEAFOOD",2016-06-17,35.01
"3525","SEAFOOD",2017-08-05,28.842
"3526","SEAFOOD",2015-12-03,85.509
"3527","SEAFOOD",2016-03-01,5
"3528","SEAFOOD",2015-10-26,1
"3529","SEAFOOD",2016-04-17,26.675001
"3530","SEAFOOD",2017-03-24,62.035
"3531","SEAFOOD",2016-11-05,42.954
"3532","SEAFOOD",2017-07-17,10.2
"3533","SEAFOOD",2016-07-20,73.616
"3534","SEAFOOD",2015-12-10,39.574
"3535","SEAFOOD",2017-03-20,44.459
"3536","SEAFOOD",2016-01-30,164.258
"3537","SEAFOOD",2016-09-18,30.474
"3538","SEAFOOD",2016-10-09,36.211
"3539","SEAFOOD",2016-11-02,26.651001
"3540","SEAFOOD",2016-06-03,62.329998
"3541","SEAFOOD",2017-08-01,79.145
"3542","SEAFOOD",2016-06-05,16.22
"3543","SEAFOOD",2016-11-07,13
"3544","SEAFOOD",2016-09-02,163.765
"3545","SEAFOOD",2016-11-15,28.423
"3546","SEAFOOD",2016-08-31,11.598
"3547","SEAFOOD",2016-04-08,27.125
"3548","SEAFOOD",2017-05-17,53.003
"3549","SEAFOOD",2017-05-17,17.652
"3550","SEAFOOD",2016-11-21,18
"3551","SEAFOOD",2017-04-28,51.918
"3552","SEAFOOD",2017-07-25,8.41
"3553","SEAFOOD",2016-08-16,14.934
"3554","SEAFOOD",2016-04-19,15.347
"3555","SEAFOOD",2017-06-13,26.897999
"3556","SEAFOOD",2017-04-21,28.167
"3557","SEAFOOD",2017-01-16,38.058
"3558","SEAFOOD",2016-04-13,8.363
"3559","SEAFOOD",2015-12-27,22.662
"3560","SEAFOOD",2017-04-10,2
"3561","SEAFOOD",2016-02-20,6
"3562","SEAFOOD",2016-04-09,52.254
"3563","SEAFOOD",2016-10-15,18.551
"3564","SEAFOOD",2015-11-25,13.83
"3565","SEAFOOD",2016-12-21,10
"3566","SEAFOOD",2016-05-27,2
"3567","SEAFOOD",2015-10-27,78.253
"3568","SEAFOOD",2015-11-11,80.556
"3569","SEAFOOD",2016-09-25,32.399
"3570","SEAFOOD",2017-05-24,30.715
"3571","SEAFOOD",2016-12-15,0
"3572","SEAFOOD",2017-01-25,35.122
"3573","SEAFOOD",2017-01-11,36.034
"3574","SEAFOOD",2016-02-20,79.908
"3575","SEAFOOD",2016-02-06,8.622
"3576","SEAFOOD",2016-04-09,7
"3577","SEAFOOD",2016-04-13,22.532
"3578","SEAFOOD",2017-04-03,17.296999
"3579","SEAFOOD",2016-04-28,5
"3580","SEAFOOD",2017-02-10,113.292
"3581","SEAFOOD",2017-04-10,25.337
"3582","SEAFOOD",2016-09-20,26.664
"3583","SEAFOOD",2016-03-13,44.662
"3584","SEAFOOD",2016-03-24,106.831
"3585","SEAFOOD",2015-12-20,22.567
"3586","SEAFOOD",2015-11-15,109.888
"3587","SEAFOOD",2016-02-04,10.667
"3588","SEAFOOD",2016-01-14,16.039
"3589","SEAFOOD",2017-06-03,16.038
"3590","SEAFOOD",2016-08-22,4.852
"3591","SEAFOOD",2015-12-06,123.473
"3592","SEAFOOD",2016-03-09,22.739
"3593","SEAFOOD",2015-12-10,30.835999
"3594","SEAFOOD",2016-04-14,17.729
"3595","SEAFOOD",2016-09-27,28.23
"3596","SEAFOOD",2016-03-15,34.042
"3597","SEAFOOD",2017-02-23,50.545998
"3598","SEAFOOD",2016-04-07,87.465996
"3599","SEAFOOD",2017-05-22,23.866
"3600","SEAFOOD",2015-12-29,43.244
"3601","SEAFOOD",2016-09-18,56.583
"3602","SEAFOOD",2017-03-13,4
"3603","SEAFOOD",2015-09-18,8.269
"3604","SEAFOOD",2016-11-14,57.095
"3605","SEAFOOD",2015-10-05,69.263
"3606","SEAFOOD",2016-06-01,4
"3607","SEAFOOD",2017-07-26,14.377
"3608","SEAFOOD",2016-06-06,51.523
"3609","SEAFOOD",2016-10-19,30.283
"3610","SEAFOOD",2015-11-01,45.015
"3611","SEAFOOD",2016-02-11,59.336
"3612","SEAFOOD",2016-07-06,23.344
"3613","SEAFOOD",2016-11-22,20.021
"3614","SEAFOOD",2016-06-29,24.534
"3615","SEAFOOD",2016-02-08,15.905001
"3616","SEAFOOD",2016-04-02,14
"3617","SEAFOOD",2016-07-01,34.44
"3618","SEAFOOD",2016-08-12,28.334
"3619","SEAFOOD",2016-06-30,2
"3620","SEAFOOD",2016-05-24,11.441
"3621","SEAFOOD",2016-12-07,2.822
"3622","SEAFOOD",2016-08-23,35.539
"3623","SEAFOOD",2016-02-29,48.054
"3624","SEAFOOD",2015-11-15,6.902
"3625","SEAFOOD",2016-11-10,120.007
"3626","SEAFOOD",2015-10-26,90.881996
"3627","SEAFOOD",2016-12-13,41.906
"3628","SEAFOOD",2016-04-07,42.312
"3629","SEAFOOD",2016-05-16,25.592
"3630","SEAFOOD",2016-02-09,118.33099
"3631","SEAFOOD",2016-03-09,16.149
"3632","SEAFOOD",2017-06-19,45.303
"3633","SEAFOOD",2016-08-08,40.738
"3634","SEAFOOD",2017-01-03,47.521
"3635","SEAFOOD",2015-10-26,28.876
"3636","SEAFOOD",2016-06-10,4
"3637","SEAFOOD",2016-07-11,106.626
"3638","SEAFOOD",2016-10-31,31.344
"3639","SEAFOOD",2017-04-19,25.259
"3640","SEAFOOD",2016-02-21,24.345
"3641","SEAFOOD",2016-01-09,51.447998
"3642","SEAFOOD",2017-05-29,24.452
"3643","SEAFOOD",2017-02-13,56.201
"3644","SEAFOOD",2017-02-18,31.704
"3645","SEAFOOD",2016-03-11,22.548
"3646","SEAFOOD",2016-05-10,35.641
"3647","SEAFOOD",2017-05-18,62.949
"3648","SEAFOOD",2015-11-03,105.645004
"3649","SEAFOOD",2017-07-24,66.066
"3650","SEAFOOD",2016-03-29,25.484
"3651","SEAFOOD",2017-01-12,9
"3652","SEAFOOD",2016-08-10,24.578
"3653","SEAFOOD",2015-10-22,146.589
"3654","SEAFOOD",2016-02-20,67.815
"3655","SEAFOOD",2015-10-03,84.027
"3656","SEAFOOD",2016-12-07,3
"3657","SEAFOOD",2016-02-29,39.108
"3658","SEAFOOD",2016-01-23,38.915
"3659","SEAFOOD",2016-02-15,38.38
"3660","SEAFOOD",2016-11-09,26.871
"3661","SEAFOOD",2017-07-28,44.589
"3662","SEAFOOD",2016-09-20,25.96
"3663","SEAFOOD",2016-11-26,15.623
"3664","SEAFOOD",2016-03-17,43.451
"3665","SEAFOOD",2016-02-27,1
"3666","SEAFOOD",2016-11-15,103.49
"3667","SEAFOOD",2015-09-25,10.342
"3668","SEAFOOD",2016-11-06,55.297
"3669","SEAFOOD",2016-07-15,57.394
"3670","SEAFOOD",2017-03-05,18
"3671","SEAFOOD",2016-08-30,71.412
"3672","SEAFOOD",2016-05-24,22.236
"3673","SEAFOOD",2017-07-26,26.441
"3674","SEAFOOD",2016-12-22,64.777
"3675","SEAFOOD",2016-05-28,3
"3676","SEAFOOD",2016-09-12,42.516
"3677","SEAFOOD",2017-05-28,22.275
"3678","SEAFOOD",2017-05-21,19.097
"3679","SEAFOOD",2016-08-13,10.405
"3680","SEAFOOD",2017-06-07,22.591
"3681","SEAFOOD",2015-11-05,5
"3682","SEAFOOD",2017-02-15,79.47
"3683","SEAFOOD",2017-01-10,59.17
"3684","SEAFOOD",2017-04-16,5
"3685","SEAFOOD",2015-12-16,6.089
"3686","SEAFOOD",2017-04-08,39.940002
"3687","SEAFOOD",2016-08-06,7
"3688","SEAFOOD",2017-05-18,49.83
"3689","SEAFOOD",2017-05-09,32.395
"3690","SEAFOOD",2016-04-07,72.002
"3691","SEAFOOD",2017-06-16,68.141
"3692","SEAFOOD",2017-07-19,0
"3693","SEAFOOD",2016-10-06,10
"3694","SEAFOOD",2015-10-14,6.402
"3695","SEAFOOD",2016-09-04,36.85
"3696","SEAFOOD",2016-06-04,58.181
"3697","SEAFOOD",2016-03-05,17.493
"3698","SEAFOOD",2016-02-26,4
"3699","SEAFOOD",2017-08-09,22.127
"3700","SEAFOOD",2016-06-16,41.078
"3701","SEAFOOD",2016-09-18,90.36
"3702","SEAFOOD",2017-01-22,32.62
"3703","SEAFOOD",2017-06-23,30.195
"3704","SEAFOOD",2016-01-08,123.585
"3705","SEAFOOD",2017-04-26,28.598999
"3706","SEAFOOD",2017-05-23,75.167
"3707","SEAFOOD",2016-02-01,44.276
"3708","SEAFOOD",2016-08-09,7
"3709","SEAFOOD",2016-04-22,5.225
"3710","SEAFOOD",2016-11-15,54.083
"3711","SEAFOOD",2015-12-18,56.499
"3712","SEAFOOD",2017-06-27,43.456
"3713","SEAFOOD",2017-02-13,29.826
"3714","SEAFOOD",2017-03-15,46.63
"3715","SEAFOOD",2015-11-10,44.606
"3716","SEAFOOD",2017-02-04,14.51
"3717","SEAFOOD",2017-06-30,37.762
"3718","SEAFOOD",2015-12-12,68.975
"3719","SEAFOOD",2017-04-16,20.03
"3720","SEAFOOD",2016-09-25,86.788
"3721","SEAFOOD",2015-10-31,8
"3722","SEAFOOD",2016-11-26,53.586998
"3723","SEAFOOD",2015-11-15,79.802
"3724","SEAFOOD",2016-02-20,68.489
"3725","SEAFOOD",2015-09-30,89.699
"3726","SEAFOOD",2015-09-16,28.187
"3727","SEAFOOD",2015-11-01,4
"3728","SEAFOOD",2016-04-25,56.972
"3729","SEAFOOD",2016-08-11,4
"3730","SEAFOOD",2016-09-25,49.636
"3731","SEAFOOD",2017-03-31,40.447
"3732","SEAFOOD",2016-06-27,5
"3733","SEAFOOD",2016-07-01,32.196
"3734","SEAFOOD",2016-04-11,25.989
"3735","SEAFOOD",2016-12-01,11.295
"3736","SEAFOOD",2016-10-16,54.646
"3737","SEAFOOD",2016-07-14,7.935
"3738","SEAFOOD",2016-08-27,142.845
"3739","SEAFOOD",2017-02-23,0
"3740","SEAFOOD",2017-02-19,22.96
"3741","SEAFOOD",2015-12-08,27.059
"3742","SEAFOOD",2016-08-19,100.972
"3743","SEAFOOD",2017-06-09,32.485
"3744","SEAFOOD",2017-04-19,15.192
"3745","SEAFOOD",2017-03-28,48.503
"3746","SEAFOOD",2017-07-13,46.476
"3747","SEAFOOD",2016-06-13,7.427
"3748","SEAFOOD",2017-04-08,69.579
"3749","SEAFOOD",2016-10-11,8.782
"3750","SEAFOOD",2016-06-15,1
"3751","SEAFOOD",2017-07-24,20.421999
"3752","SEAFOOD",2016-10-16,34.696
"3753","SEAFOOD",2016-11-08,75.17
"3754","SEAFOOD",2016-01-04,25.757
"3755","SEAFOOD",2016-06-24,79.154
"3756","SEAFOOD",2016-01-16,57.912003
"3757","SEAFOOD",2016-12-27,93.486
"3758","SEAFOOD",2016-06-28,2
"3759","SEAFOOD",2017-01-07,133.267
"3760","SEAFOOD",2016-11-26,125.367
"3761","SEAFOOD",2015-11-30,55.673
"3762","SEAFOOD",2016-10-10,42.439
"3763","SEAFOOD",2016-01-18,14.668
"3764","SEAFOOD",2017-01-08,8
"3765","SEAFOOD",2016-06-15,46.554
"3766","SEAFOOD",2017-05-20,39.71
"3767","SEAFOOD",2016-02-22,61.171
"3768","SEAFOOD",2016-01-18,30.098
"3769","SEAFOOD",2017-06-03,60.689
"3770","SEAFOOD",2015-11-20,51.013
"3771","SEAFOOD",2016-07-02,142.14
"3772","SEAFOOD",2015-10-04,84.646
"3773","SEAFOOD",2017-04-12,63.049
"3774","SEAFOOD",2016-11-05,65.76
"3775","SEAFOOD",2016-05-22,10.062
"3776","SEAFOOD",2016-05-14,48.157
"3777","SEAFOOD",2017-01-05,181.753
"3778","SEAFOOD",2015-09-29,2
"3779","SEAFOOD",2016-05-16,12.593
"3780","SEAFOOD",2016-05-31,12.3689995
"3781","SEAFOOD",2016-02-25,64.825
"3782","SEAFOOD",2017-01-04,33.521
"3783","SEAFOOD",2015-10-30,26.425
"3784","SEAFOOD",2016-09-12,39.537
"3785","SEAFOOD",2016-07-26,101.595
"3786","SEAFOOD",2015-09-26,22.28
"3787","SEAFOOD",2016-10-31,54.126
"3788","SEAFOOD",2017-03-31,16.69
"3789","SEAFOOD",2016-03-06,68.211
"3790","SEAFOOD",2016-09-29,48.678
"3791","SEAFOOD",2016-03-15,46.548
"3792","SEAFOOD",2016-11-15,34.2
"3793","SEAFOOD",2015-11-11,6.6879997
"3794","SEAFOOD",2016-06-01,7.336
"3795","SEAFOOD",2016-06-29,19.688
"3796","SEAFOOD",2017-08-07,29.231
"3797","SEAFOOD",2016-06-07,29.050999
"3798","SEAFOOD",2017-01-18,40.852
"3799","SEAFOOD",2016-07-11,21.05
"3800","SEAFOOD",2017-01-11,33.245
"3801","SEAFOOD",2016-03-25,9.183
"3802","SEAFOOD",2016-08-30,8.156
"3803","SEAFOOD",2017-03-10,61.554
"3804","SEAFOOD",2016-09-06,16.77
"3805","SEAFOOD",2016-07-04,19.388
"3806","SEAFOOD",2016-10-27,95.079
"3807","SEAFOOD",2017-01-14,50.501
"3808","SEAFOOD",2016-03-29,23.205
"3809","SEAFOOD",2015-09-20,36.258
"3810","SEAFOOD",2016-10-13,7
"3811","SEAFOOD",2016-11-17,4
"3812","SEAFOOD",2016-10-10,1
"3813","SEAFOOD",2017-03-23,66.161
"3814","SEAFOOD",2017-04-13,2
"3815","SEAFOOD",2017-04-18,32.892
"3816","SEAFOOD",2017-06-06,41.677002
"3817","SEAFOOD",2017-03-23,15
"3818","SEAFOOD",2017-05-03,37.995
"3819","SEAFOOD",2015-11-06,69.16
"3820","SEAFOOD",2017-01-31,25
"3821","SEAFOOD",2017-04-09,40.511
"3822","SEAFOOD",2015-11-14,66.287
"3823","SEAFOOD",2017-04-04,118.798004
"3824","SEAFOOD",2017-06-03,24.851
"3825","SEAFOOD",2017-04-14,21.207
"3826","SEAFOOD",2016-04-01,64.741
"3827","SEAFOOD",2017-02-26,37.549
"3828","SEAFOOD",2016-08-18,9.128
"3829","SEAFOOD",2016-06-28,23.649
"3830","SEAFOOD",2016-01-07,133.164
"3831","SEAFOOD",2017-06-14,19.874
"3832","SEAFOOD",2016-09-13,20.039999
"3833","SEAFOOD",2016-01-10,6.186
"3834","SEAFOOD",2016-04-29,62
"3835","SEAFOOD",2017-02-11,40.989998
"3836","SEAFOOD",2016-11-25,12.963
"3837","SEAFOOD",2016-09-13,14
"3838","SEAFOOD",2017-01-23,28.273
"3839","SEAFOOD",2017-03-27,21.657
"3840","SEAFOOD",2015-10-10,24.084
"3841","SEAFOOD",2017-01-29,32.606
"3842","SEAFOOD",2016-12-03,11
"3843","SEAFOOD",2015-10-25,7.126
"3844","SEAFOOD",2016-10-22,66.846
"3845","SEAFOOD",2016-05-26,78.444
"3846","SEAFOOD",2017-01-03,40.339
"3847","SEAFOOD",2016-04-12,11.056
"3848","SEAFOOD",2016-04-18,22.271
"3849","SEAFOOD",2017-02-14,45.107002
"3850","SEAFOOD",2016-02-25,2
"3851","SEAFOOD",2016-12-06,35.113
"3852","SEAFOOD",2017-06-28,11.834
"3853","SEAFOOD",2016-05-06,32.515
"3854","SEAFOOD",2017-04-10,47.261
"3855","SEAFOOD",2016-01-19,74.204
"3856","SEAFOOD",2017-05-13,0
"3857","SEAFOOD",2016-06-04,23.907
"3858","SEAFOOD",2016-09-26,25.288
"3859","SEAFOOD",2017-03-26,61.109
"3860","SEAFOOD",2016-04-15,49.194
"3861","SEAFOOD",2016-08-31,7
"3862","SEAFOOD",2016-10-20,175.189
"3863","SEAFOOD",2015-10-20,12.176
"3864","SEAFOOD",2015-10-17,78.137
"3865","SEAFOOD",2017-05-08,4
"3866","SEAFOOD",2016-09-24,42.944
"3867","SEAFOOD",2017-06-26,40.9
"3868","SEAFOOD",2016-10-12,29.058
"3869","SEAFOOD",2016-09-29,30.914999
"3870","SEAFOOD",2015-09-23,45.232
"3871","SEAFOOD",2017-03-15,5
"3872","SEAFOOD",2016-12-11,82.047
"3873","SEAFOOD",2017-05-14,36.52
"3874","SEAFOOD",2016-04-12,8
"3875","SEAFOOD",2016-07-30,54.359
"3876","SEAFOOD",2017-01-29,33.289
"3877","SEAFOOD",2016-02-17,9.96
"3878","SEAFOOD",2016-03-04,54.228
"3879","SEAFOOD",2017-08-06,39.996002
"3880","SEAFOOD",2015-09-24,45.953
"3881","SEAFOOD",2017-08-10,40.477
"3882","SEAFOOD",2016-02-06,28.242
"3883","SEAFOOD",2016-04-05,31.033
"3884","SEAFOOD",2016-04-05,48.047
"3885","SEAFOOD",2015-11-30,30.375
"3886","SEAFOOD",2017-01-09,9
"3887","SEAFOOD",2016-11-12,96.616
"3888","SEAFOOD",2017-08-08,42.032
